Platform,Year,Genre,Publisher,Global_Sales,meta_score,user_review,Global_Sales_mean_genre,Global_Sales_mean_platform,Year_Global_Sales_mean_genre,Year_Global_Sales_mean_platform,Cumulative_Sales_Genre,Cumulative_Sales_Platform
XB,2006,Sports,Electronic Arts,1.02,83.0,7.4,0.5670881226053639,0.31342233009708736,1137.57877394636,628.7251941747572,774.6,91.41
PS3,2014,Action,Disney Interactive Studios,1.02,74.0,7.5,0.5264508393285372,0.7202102102102103,1060.271990407674,1450.5033633633634,1049.46,631.62
PS2,2004,Action,Electronic Arts,1.02,70.0,8.5,0.5264508393285372,0.58089986155976,1055.0074820143886,1164.123322565759,1050.48,772.57
PS,1998,Puzzle,Hasbro Interactive,1.01,83.0,8.5,0.4208762886597938,0.6109197324414716,840.910824742268,1220.6176254180602,157.17,455.15
WiiU,2014,Action,Nintendo,1.01,91.0,8.9,0.5264508393285372,0.5724475524475524,1060.271990407674,1152.9093706293706,1051.49,50.4
X360,2008,Action,Ubisoft,1.01,81.0,7.1,0.5264508393285372,0.7692169146436961,1057.1132853717027,1544.5875646045417,1052.5,674.9
PSP,2010,Action,Sony Computer Entertainment,1.01,86.0,8.7,0.5264508393285372,0.24425391591096457,1058.1661870503597,490.95037098103876,1053.51,112.87
3DS,2011,Platform,Sega,1.01,66.0,6.8,0.9373055242390079,0.4861689587426326,1884.921409244645,977.6857760314342,653.73,161.44
X360,2008,Action,Tecmo Koei,1.01,81.0,8.0,0.5264508393285372,0.7692169146436961,1057.1132853717027,1544.5875646045417,1054.52,675.91
SNES,1995,Sports,Acclaim Entertainment,1.01,73.0,7.7,0.5670881226053639,0.8370292887029289,1131.340804597701,1669.8734309623433,775.61,145.39000000000001
PC,2003,Sports,Eidos Interactive,1.01,82.0,6.5,0.5670881226053639,0.26725025746652936,1135.8775095785438,535.3022657054584,776.62,153.24
Wii,2010,Misc,Activision,1.01,77.0,7.4,0.4657619321449109,0.6992690278824416,936.1814836112709,1405.5307460437077,465.36,627.49
DS,2006,Misc,Sega,1.01,70.0,7.5,0.4657619321449109,0.3801293900184843,934.3184358826912,762.5395563770795,466.37,476.53000000000003
PS,1997,Simulation,Tecmo Koei,1.01,79.5,8.25,0.4519354838709677,0.6109197324414716,902.5151612903226,1220.0067056856187,227.71,456.16
PS3,2014,Action,Warner Bros. Interactive Entertainment,1.01,74.0,7.5,0.5264508393285372,0.7202102102102103,1060.271990407674,1450.5033633633634,1055.53,632.63
PS3,2009,Racing,Codemasters,1.01,87.0,8.2,0.5853944223107569,0.7202102102102103,1176.0573944223106,1446.9023123123125,483.58,633.64
PS4,2014,Platform,Ubisoft,1.01,90.0,8.4,0.9373055242390079,0.8276785714285715,1887.733325817362,1666.944642857143,654.74,219.35999999999999
Wii,2009,Shooter,Electronic Arts,1.0,69.5,7.65,0.7908155487804878,0.6992690278824416,1588.7484375,1404.8314770158252,761.88,628.49
PS2,2003,Racing,Empire Interactive,1.0,71.0,7.9,0.5853944223107569,0.58089986155976,1172.5450278884462,1163.5424227041995,484.58,773.57
PS,1997,Role-Playing,Capcom,1.0,82.0,8.8,0.622510067114094,0.6109197324414716,1243.1526040268457,1220.0067056856187,635.91,457.16
X360,2008,Sports,Konami Digital Entertainment,1.0,77.0,7.1,0.5670881226053639,0.7692169146436961,1138.7129501915706,1544.5875646045417,777.62,676.91
PS2,2000,Fighting,Tecmo Koei,1.0,73.0,8.4,0.529375,0.58089986155976,1058.75,1161.79972311952,269.26,774.57
NES,1985,Shooter,Capcom,1.0,73.0,7.7,0.7908155487804878,2.561938775510204,1569.7688643292681,5085.448469387755,762.88,235.84
N64,2000,Racing,Nintendo,1.0,88.0,8.1,0.5853944223107569,0.6861442006269592,1170.7888446215138,1372.2884012539184,485.58,142.75
NES,1991,Sports,Nintendo,1.0,73.0,7.7,0.5670881226053639,2.561938775510204,1129.0724521072796,5100.820102040816,778.62,236.84
GB,1997,Misc,Nintendo,1.0,73.0,7.7,0.4657619321449109,2.6066326530612245,930.1265784933871,5205.445408163266,467.37,239.99
PS2,2004,Misc,Sammy Corporation,1.0,73.0,7.9,0.4657619321449109,0.58089986155976,933.3869120184014,1164.123322565759,468.37,775.57
XB,2003,Fighting,Namco Bandai Games,1.0,92.0,8.8,0.529375,0.31342233009708736,1060.338125,627.784927184466,270.26,92.41
PS3,2008,Shooter,Ubisoft,1.0,75.0,7.3,0.7908155487804878,0.7202102102102103,1587.9576219512194,1446.1821021021021,763.88,634.64
X360,2012,Action,THQ,1.0,85.0,7.6,0.5264508393285372,0.7692169146436961,1059.219088729017,1547.6644322631166,1056.53,677.91
X360,2006,Sports,Konami Digital Entertainment,1.0,77.0,7.1,0.5670881226053639,0.7692169146436961,1137.57877394636,1543.0491307752545,779.62,678.91
PS,1995,Racing,Electronic Arts,1.0,74.5,8.25,0.5853944223107569,0.6109197324414716,1167.86187250996,1218.7848662207357,486.58,458.16
PS,2000,Sports,Sony Computer Entertainment,1.0,73.0,7.3,0.5670881226053639,0.6109197324414716,1134.1762452107278,1221.839464882943,780.62,459.16
PSV,2013,Shooter,Sony Computer Entertainment Europe,1.0,78.0,8.8,0.7908155487804878,0.14995157384987892,1591.9116996951218,301.85251815980627,764.88,12.16
PS,1996,Sports,Electronic Arts,1.0,80.0,7.3,0.5670881226053639,0.6109197324414716,1131.9078927203063,1219.3957859531772,781.62,460.16
PS2,2002,Action,Tecmo Koei,1.0,72.0,8.5,0.5264508393285372,0.58089986155976,1053.9545803357314,1162.9615228426396,1057.53,776.57
DS,2005,Strategy,THQ,1.0,72.5,7.8,0.2568035190615836,0.3801293900184843,514.8910557184752,762.159426987061,66.91,477.53000000000003
PS3,2013,Misc,Ubisoft,1.0,76.0,7.45,0.4657619321449109,0.7202102102102103,937.5787694077056,1449.7831531531533,469.37,635.64
PS3,2013,Action,Electronic Arts,1.0,76.0,6.5,0.5264508393285372,0.7202102102102103,1059.7455395683453,1449.7831531531533,1058.53,636.64
Wii,2010,Misc,THQ,1.0,70.0,7.2,0.4657619321449109,0.6992690278824416,936.1814836112709,1405.5307460437077,470.37,629.49
PS3,2013,Action,Disney Interactive Studios,1.0,75.0,6.3,0.5264508393285372,0.7202102102102103,1059.7455395683453,1449.7831531531533,1059.53,637.64
X360,2011,Role-Playing,Namco Bandai Games,1.0,89.0,8.7,0.622510067114094,0.7692169146436961,1251.8677449664428,1546.895215348473,636.91,679.91
DS,2008,Puzzle,Ubisoft,1.0,73.0,7.45,0.4208762886597938,0.3801293900184843,845.119587628866,763.2998151571164,158.17,478.53000000000003
PS,2000,Misc,Sony Computer Entertainment,1.0,66.0,8.1,0.4657619321449109,0.6109197324414716,931.5238642898219,1221.839464882943,471.37,461.16
X360,2013,Action,Electronic Arts,0.99,78.0,6.4,0.5264508393285372,0.7692169146436961,1059.7455395683453,1548.4336491777603,1060.52,680.9
DS,2005,Adventure,Capcom,0.99,81.0,9.0,0.18574980574980576,0.3801293900184843,372.42836052836054,762.159426987061,90.28,479.52
XB,2000,Sports,Microsoft Game Studios,0.99,79.0,8.3,0.5670881226053639,0.31342233009708736,1134.1762452107278,626.8446601941747,782.61,93.4
GC,2003,Racing,Vivendi Games,0.99,79.0,8.8,0.5853944223107569,0.35850987432675047,1172.5450278884462,718.0952782764812,487.57,95.79
DS,2008,Simulation,Electronic Arts,0.99,67.0,7.2,0.4519354838709677,0.3801293900184843,907.4864516129031,763.2998151571164,228.7,480.51
X360,2013,Action,Ubisoft,0.99,82.0,7.6,0.5264508393285372,0.7692169146436961,1059.7455395683453,1548.4336491777603,1061.51,681.89
PSP,2006,Simulation,Namco Bandai Games,0.99,75.0,8.4,0.4519354838709677,0.24425391591096457,906.5825806451612,489.9733553173949,229.69,113.86
X360,2011,Sports,Electronic Arts,0.99,82.0,6.6,0.5670881226053639,0.7692169146436961,1140.414214559387,1546.895215348473,783.6,682.88
PS3,2011,Action,Disney Interactive Studios,0.99,73.0,7.4,0.5264508393285372,0.7202102102102103,1058.6926378896883,1448.3427327327329,1062.5,638.63
Wii,2009,Misc,Activision,0.99,79.0,6.4,0.4657619321449109,0.6992690278824416,935.715721679126,1404.8314770158252,472.36,630.48
Wii,2009,Racing,THQ,0.99,68.0,7.5,0.5853944223107569,0.6992690278824416,1176.0573944223106,1404.8314770158252,488.56,631.47
PS,1998,Platform,GT Interactive,0.99,88.0,8.5,0.9373055242390079,0.6109197324414716,1872.7364374295378,1220.6176254180602,655.73,462.15
PS3,2009,Simulation,Sony Computer Entertainment,0.99,70.0,7.8,0.4519354838709677,0.7202102102102103,907.9383870967741,1446.9023123123125,230.68,639.62
Wii,2009,Action,Warner Bros. Interactive Entertainment,0.99,68.0,7.4,0.5264508393285372,0.6992690278824416,1057.6397362110313,1404.8314770158252,1063.49,632.46
PSP,2008,Racing,Take-Two Interactive,0.99,79.0,8.5,0.5853944223107569,0.24425391591096457,1175.4719999999998,490.46186314921687,489.55,114.85
PS2,2000,Action,Sony Computer Entertainment,0.99,66.0,7.8,0.5264508393285372,0.58089986155976,1052.9016786570744,1161.79972311952,1064.48,777.56
PS3,2008,Misc,Activision,0.99,70.0,5.1,0.4657619321449109,0.7202102102102103,935.2499597469811,1446.1821021021021,473.35,640.61
Wii,2007,Fighting,THQ,0.99,72.0,7.85,0.529375,0.6992690278824416,1062.455625,1403.4329389600603,271.25,633.45
Wii,2009,Sports,Electronic Arts,0.99,75.0,6.1,0.5670881226053639,0.6992690278824416,1139.2800383141762,1404.8314770158252,784.59,634.4399999999999
GC,2005,Platform,Sega,0.99,69.5,7.95,0.9373055242390079,0.35850987432675047,1879.2975760992108,718.8122980251347,656.72,96.78
PC,2012,Simulation,Focus Home Interactive,0.99,65.0,7.4,0.4519354838709677,0.26725025746652936,909.294193548387,537.707518022657,231.67,154.23
PC,2008,Role-Playing,Bethesda Softworks,0.99,91.0,7.8,0.622510067114094,0.26725025746652936,1250.0002147651007,536.638516992791,637.9,155.22
DS,2006,Racing,THQ,0.98,66.0,7.2,0.5853944223107569,0.3801293900184843,1174.3012111553783,762.5395563770795,490.53000000000003,481.49
PSP,2008,Sports,Konami Digital Entertainment,0.98,80.0,6.6,0.5670881226053639,0.24425391591096457,1138.7129501915706,490.46186314921687,785.5699999999999,115.83
PC,2012,Shooter,Ubisoft,0.98,88.0,8.4,0.7908155487804878,0.26725025746652936,1591.1208841463415,537.707518022657,765.86,156.2
Wii,2010,Role-Playing,Nintendo,0.98,92.0,9.1,0.622510067114094,0.6992690278824416,1251.2452348993288,1405.5307460437077,638.88,635.42
X360,2013,Misc,Ubisoft,0.98,79.0,7.9,0.4657619321449109,0.7692169146436961,937.5787694077056,1548.4336491777603,474.33,683.86
GBA,2005,Misc,Nintendo,0.98,71.0,7.85,0.4657619321449109,0.3870230862697448,933.8526739505463,775.9812879708384,475.31,157.32
PS3,2010,Racing,Sega,0.98,77.0,8.0,0.5853944223107569,0.7202102102102103,1176.6427888446212,1447.6225225225226,491.51,641.59
NES,1993,Puzzle,Nintendo,0.98,73.0,7.7,0.4208762886597938,2.561938775510204,838.806443298969,5105.943979591837,159.15,237.82
N64,1998,Racing,Electronic Arts,0.98,84.0,8.4,0.5853944223107569,0.6861442006269592,1169.6180557768923,1370.9161128526646,492.49,143.73
DS,2010,Role-Playing,Square Enix,0.98,66.0,8.3,0.622510067114094,0.3801293900184843,1251.2452348993288,764.0600739371534,639.86,482.47
PS3,2014,Role-Playing,Ubisoft,0.98,85.0,8.4,0.622510067114094,0.7202102102102103,1253.7352751677852,1450.5033633633634,640.84,642.57
PS3,2011,Racing,Ubisoft,0.98,79.0,7.7,0.5853944223107569,0.7202102102102103,1177.228183266932,1448.3427327327329,493.47,643.55
PS3,2012,Shooter,505 Games,0.98,70.0,6.8,0.7908155487804878,0.7202102102102103,1591.1208841463415,1449.062942942943,766.84,644.53
X360,2014,Shooter,Ubisoft,0.98,76.0,7.3,0.7908155487804878,0.7692169146436961,1592.7025152439023,1549.202866092404,767.82,684.84
PC,2005,Action,Take-Two Interactive,0.98,93.0,8.9,0.5264508393285372,0.26725025746652936,1055.533932853717,535.8367662203914,1065.46,157.18
PS3,2013,Action,Ubisoft,0.98,84.0,7.8,0.5264508393285372,0.7202102102102103,1059.7455395683453,1449.7831531531533,1066.44,645.51
PS3,2013,Action,Konami Digital Entertainment,0.98,78.0,4.0,0.5264508393285372,0.7202102102102103,1059.7455395683453,1449.7831531531533,1067.42,646.49
X360,2015,Sports,Electronic Arts,0.98,77.0,7.1,0.5670881226053639,0.7692169146436961,1142.6825670498083,1549.9720830070478,786.55,685.82
PS2,2009,Sports,Electronic Arts,0.98,78.0,8.0,0.5670881226053639,0.58089986155976,1139.2800383141762,1167.027821873558,787.53,778.54
X360,2009,Action,Electronic Arts,0.98,82.0,8.0,0.5264508393285372,0.7692169146436961,1057.6397362110313,1545.3567815191855,1068.4,686.8
DS,2006,Simulation,Namco Bandai Games,0.98,66.0,5.8,0.4519354838709677,0.3801293900184843,906.5825806451612,762.5395563770795,232.65,483.45
PS4,2015,Role-Playing,Square Enix,0.97,76.5,7.3,0.622510067114094,0.8276785714285715,1254.3577852348992,1667.7723214285716,641.8100000000001,220.33
PS3,2007,Sports,Electronic Arts,0.97,81.0,6.0,0.5670881226053639,0.7202102102102103,1138.1458620689652,1445.461891891892,788.5,647.46
Wii,2008,Platform,THQ,0.97,82.0,8.2,0.9373055242390079,0.6992690278824416,1882.109492671928,1404.1322079879428,657.69,636.39
XB,2005,Sports,Electronic Arts,0.97,87.0,7.7,0.5670881226053639,0.31342233009708736,1137.0116858237545,628.4117718446602,789.47,94.37
PC,2012,Role-Playing,Electronic Arts,0.97,89.0,6.0,0.622510067114094,0.26725025746652936,1252.490255033557,537.707518022657,642.78,158.15
X360,2009,Sports,Take-Two Interactive,0.97,82.0,7.5,0.5670881226053639,0.7692169146436961,1139.2800383141762,1545.3567815191855,790.4399999999999,687.77
GBA,2003,Strategy,Nintendo,0.97,88.0,9.0,0.2568035190615836,0.3870230862697448,514.377448680352,775.2072417982988,67.88,158.29
X360,2011,Action,Activision,0.97,78.0,5.4,0.5264508393285372,0.7692169146436961,1058.6926378896883,1546.895215348473,1069.37,688.74
Wii,2010,Sports,Disney Interactive Studios,0.97,72.0,7.6,0.5670881226053639,0.6992690278824416,1139.8471264367815,1405.5307460437077,791.41,637.36
PS2,2003,Sports,Electronic Arts,0.97,85.0,7.6,0.5670881226053639,0.58089986155976,1135.8775095785438,1163.5424227041995,792.38,779.51
PS2,2007,Action,Take-Two Interactive,0.97,75.0,7.8,0.5264508393285372,0.58089986155976,1056.5868345323743,1165.8660221504383,1070.34,780.48
X360,2015,Sports,Take-Two Interactive,0.97,77.0,7.1,0.5670881226053639,0.7692169146436961,1142.6825670498083,1549.9720830070478,793.35,689.71
XB,2004,Sports,Electronic Arts,0.97,81.0,8.4,0.5670881226053639,0.31342233009708736,1136.4445977011492,628.0983495145631,794.3199999999999,95.34
Wii,2012,Action,Warner Bros. Interactive Entertainment,0.97,68.0,7.4,0.5264508393285372,0.6992690278824416,1059.219088729017,1406.9292840994726,1071.31,638.33
SNES,1992,Role-Playing,SquareSoft,0.97,73.0,7.7,0.622510067114094,0.8370292887029289,1240.0400536912753,1667.3623430962343,643.75,146.36
2600,1981,Platform,Atari,0.97,73.0,7.7,0.9373055242390079,0.7299248120300752,1856.8022435174746,1445.981052631579,658.66,47.36
GC,2006,Action,LucasArts,0.97,69.0,7.8,0.5264508393285372,0.35850987432675047,1056.0603836930457,719.1708078994615,1072.28,97.75
PSV,2013,Role-Playing,Square Enix,0.97,86.0,8.4,0.622510067114094,0.14995157384987892,1253.1127651006711,301.85251815980627,644.72,13.129999999999999
PS,2000,Shooter,Electronic Arts,0.97,74.5,8.1,0.7908155487804878,0.6109197324414716,1581.6310975609756,1221.839464882943,768.79,463.12
DS,2005,Simulation,Electronic Arts,0.96,70.0,6.0,0.4519354838709677,0.3801293900184843,906.1306451612903,762.159426987061,233.61,484.41
PS2,2002,Role-Playing,Sony Computer Entertainment,0.96,87.0,8.6,0.622510067114094,0.58089986155976,1246.265154362416,1162.9615228426396,645.68,781.44
PS,1999,Misc,Sony Computer Entertainment,0.96,66.0,8.1,0.4657619321449109,0.6109197324414716,931.058102357677,1221.2285451505018,476.27,464.08
PS3,2012,Action,Sony Computer Entertainment,0.96,74.0,7.4,0.5264508393285372,0.7202102102102103,1059.219088729017,1449.062942942943,1073.24,648.42
PS,1999,Simulation,Konami Digital Entertainment,0.96,79.5,8.25,0.4519354838709677,0.6109197324414716,903.4190322580645,1221.2285451505018,234.57,465.04
DS,2011,Misc,THQ,0.96,70.0,7.5,0.4657619321449109,0.3801293900184843,936.6472455434158,764.4402033271718,477.23,485.37
Wii,2012,Role-Playing,Square Enix,0.96,73.0,8.1,0.622510067114094,0.6992690278824416,1252.490255033557,1406.9292840994726,646.64,639.29
DS,2011,Action,Disney Interactive Studios,0.96,65.0,7.3,0.5264508393285372,0.3801293900184843,1058.6926378896883,764.4402033271718,1074.2,486.33
PSP,2006,Adventure,Sony Computer Entertainment,0.96,64.0,7.9,0.18574980574980576,0.24425391591096457,372.61411033411036,489.9733553173949,91.24,116.79
N64,1996,Fighting,GT Interactive,0.96,84.0,8.6,0.529375,0.6861442006269592,1056.6325000000002,1369.5438244514107,272.21,144.69
NES,1986,Shooter,Hudson Soft,0.96,73.0,7.7,0.7908155487804878,2.561938775510204,1570.5596798780487,5088.010408163265,769.75,238.78
X360,2008,Platform,Sega,0.96,60.0,8.3,0.9373055242390079,0.7692169146436961,1882.109492671928,1544.5875646045417,659.62,690.67
PS3,2010,Shooter,Capcom,0.96,68.0,6.9,0.7908155487804878,0.7202102102102103,1589.5392530487804,1447.6225225225226,770.71,649.38
PS2,2000,Sports,Electronic Arts,0.96,85.0,8.2,0.5670881226053639,0.58089986155976,1134.1762452107278,1161.79972311952,795.28,782.4
3DS,2012,Role-Playing,Square Enix,0.96,75.0,7.9,0.622510067114094,0.4861689587426326,1252.490255033557,978.1719449901768,647.6,162.4
DS,2008,Sports,Ubisoft,0.96,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1138.7129501915706,763.2998151571164,796.24,487.29
PS3,2012,Shooter,Ubisoft,0.96,79.0,6.9,0.7908155487804878,0.7202102102102103,1591.1208841463415,1449.062942942943,771.67,650.34
DS,2006,Action,Capcom,0.96,65.0,7.3,0.5264508393285372,0.3801293900184843,1056.0603836930457,762.5395563770795,1075.16,488.25
PS2,2002,Platform,Sony Computer Entertainment,0.96,71.0,8.2,0.9373055242390079,0.58089986155976,1876.485659526494,1162.9615228426396,660.58,783.36
XB,2002,Fighting,Midway Games,0.96,81.0,8.2,0.529375,0.31342233009708736,1059.8087500000001,627.471504854369,273.17,96.3
PC,2011,Action,Namco Bandai Games,0.96,88.0,8.5,0.5264508393285372,0.26725025746652936,1058.6926378896883,537.4402677651906,1076.12,159.11
3DS,2011,Simulation,Nintendo,0.96,71.0,7.65,0.4519354838709677,0.4861689587426326,908.842258064516,977.6857760314342,235.53,163.36
PS3,2013,Fighting,Namco Bandai Games,0.96,77.0,7.8,0.529375,0.7202102102102103,1065.631875,1449.7831531531533,274.13,651.3
X360,2015,Action,Warner Bros. Interactive Entertainment,0.95,72.5,7.4,0.5264508393285372,0.7692169146436961,1060.7984412470025,1549.9720830070478,1077.07,691.62
XB,2004,Sports,Global Star,0.95,85.0,7.8,0.5670881226053639,0.31342233009708736,1136.4445977011492,628.0983495145631,797.1899999999999,97.25
PS2,2004,Misc,Play It,0.95,60.0,7.9,0.4657619321449109,0.58089986155976,933.3869120184014,1164.123322565759,478.18,784.31
PS2,2005,Action,Ubisoft,0.95,69.0,8.1,0.5264508393285372,0.58089986155976,1055.533932853717,1164.7042224273189,1078.02,785.26
GC,2003,Platform,THQ,0.95,71.0,8.4,0.9373055242390079,0.35850987432675047,1877.422965050733,718.0952782764812,661.53,98.7
X360,2014,Role-Playing,Ubisoft,0.95,82.0,8.4,0.622510067114094,0.7692169146436961,1253.7352751677852,1549.202866092404,648.55,692.57
DS,2008,Action,Koch Media,0.95,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.1132853717027,763.2998151571164,1078.97,489.2
PS3,2008,Misc,Sony Computer Entertainment,0.95,76.0,7.45,0.4657619321449109,0.7202102102102103,935.2499597469811,1446.1821021021021,479.13,652.25
Wii,2011,Racing,Disney Interactive Studios,0.95,68.0,7.5,0.5853944223107569,0.6992690278824416,1177.228183266932,1406.23001507159,494.42,640.24
PS,1996,Role-Playing,Sony Computer Entertainment,0.95,82.0,8.8,0.622510067114094,0.6109197324414716,1242.5300939597316,1219.3957859531772,649.5,465.99
PS2,2000,Strategy,Electronic Arts,0.95,75.0,8.4,0.2568035190615836,0.58089986155976,513.6070381231672,1161.79972311952,68.83,786.21
GBA,2003,Misc,Konami Digital Entertainment,0.95,72.0,8.6,0.4657619321449109,0.3870230862697448,932.9211500862565,775.2072417982988,480.08,159.24
PS,1999,Sports,Electronic Arts,0.95,80.0,7.3,0.5670881226053639,0.6109197324414716,1133.6091570881224,1221.2285451505018,798.14,466.94
PS3,2009,Action,Electronic Arts,0.95,83.0,7.7,0.5264508393285372,0.7202102102102103,1057.6397362110313,1446.9023123123125,1079.92,653.2
PS3,2011,Action,Activision,0.95,77.0,5.4,0.5264508393285372,0.7202102102102103,1058.6926378896883,1448.3427327327329,1080.87,654.15
Wii,2009,Misc,Activision,0.95,85.0,8.1,0.4657619321449109,0.6992690278824416,935.715721679126,1404.8314770158252,481.03,641.1899999999999
